No.,åé,ì˙,éû,éÌï ,ìdãCÉPÉgÉã_4êlê¢ë—_ï¶è„,ìdãCÉPÉgÉã_3êlê¢ë—_ï¶è„,ìdãCÉPÉgÉã_2êlê¢ë—_ï¶è„,ìdãCÉPÉgÉã_1êlê¢ë—_ï¶è„,ìdéqÉåÉìÉW_4êlê¢ë—_í≤óù,ìdéqÉåÉìÉW_3êlê¢ë—_í≤óù,ìdéqÉåÉìÉW_2êlê¢ë—_í≤óù,ìdéqÉåÉìÉW_1êlê¢ë—_í≤óù,ìdãCêÜî—äÌ_4êlê¢ë—_êÜî—,ìdãCêÜî—äÌ_4êlê¢ë—_ï€â∑,ìdãCêÜî—äÌ_3êlê¢ë—_êÜî—,ìdãCêÜî—äÌ_3êlê¢ë—_ï€â∑,ìdãCêÜî—äÌ_2êlê¢ë—_êÜî—,ìdãCêÜî—äÌ_2êlê¢ë—_ï€â∑,ìdãCêÜî—äÌ_1êlê¢ë—_êÜî—,ìdãCêÜî—äÌ_1êlê¢ë—_ï€â∑,âtèªÉeÉåÉrÅiãèä‘Åj_4êlê¢ë—_ë“ã@,âtèªÉeÉåÉrÅiãèä‘Åj_4êlê¢ë—_éãíÆ,âtèªÉeÉåÉrÅiãèä‘Åj_3êlê¢ë—_ë“ã@,âtèªÉeÉåÉrÅiãèä‘Åj_3êlê¢ë—_éãíÆ,âtèªÉeÉåÉrÅiãèä‘Åj_2êlê¢ë—_ë“ã@,âtèªÉeÉåÉrÅiãèä‘Åj_2êlê¢ë—_éãíÆ,âtèªÉeÉåÉrÅiãèä‘Åj_1êlê¢ë—_ë“ã@,âtèªÉeÉåÉrÅiãèä‘Åj_1êlê¢ë—_éãíÆ,ÉpÉ\ÉRÉì_4êlê¢ë—_égóp,ÉpÉ\ÉRÉì_3êlê¢ë—_égóp,ÉpÉ\ÉRÉì_2êlê¢ë—_égóp,ÉpÉ\ÉRÉì_1êlê¢ë—_égóp,CDÉâÉWÉJÉZ_4êlê¢ë—_ë“ã@,CDÉâÉWÉJÉZ_4êlê¢ë—_íÆéÊ,CDÉâÉWÉJÉZ_3êlê¢ë—_ë“ã@,CDÉâÉWÉJÉZ_3êlê¢ë—_íÆéÊ,CDÉâÉWÉJÉZ_2êlê¢ë—_ë“ã@,CDÉâÉWÉJÉZ_2êlê¢ë—_íÆéÊ,CDÉâÉWÉJÉZ_1êlê¢ë—_ë“ã@,CDÉâÉWÉJÉZ_1êlê¢ë—_íÆéÊ,ë|èúã@_4êlê¢ë—_égóp,ë|èúã@_3êlê¢ë—_égóp,ë|èúã@_2êlê¢ë—_égóp,ë|èúã@_1êlê¢ë—_égóp,ÉAÉCÉçÉì_4êlê¢ë—_égóp,ÉAÉCÉçÉì_3êlê¢ë—_égóp,ÉAÉCÉçÉì_2êlê¢ë—_égóp,ÉAÉCÉçÉì_1êlê¢ë—_égóp,âtèªÉeÉåÉrÅiómé∫1Åj_4êlê¢ë—_ë“ã@,âtèªÉeÉåÉrÅiómé∫1Åj_4êlê¢ë—_éãíÆ,âtèªÉeÉåÉrÅiómé∫1Åj_3êlê¢ë—_ë“ã@,âtèªÉeÉåÉrÅiómé∫1Åj_3êlê¢ë—_éãíÆ,âtèªÉeÉåÉrÅiómé∫1Åj_2êlê¢ë—_ë“ã@,âtèªÉeÉåÉrÅiómé∫1Åj_2êlê¢ë—_éãíÆ,âtèªÉeÉåÉrÅiómé∫1Åj_1êlê¢ë—_ë“ã@,âtèªÉeÉåÉrÅiómé∫1Åj_1êlê¢ë—_éãíÆ,PCÉQÅ[ÉÄã@_4êlê¢ë—_ë“ã@,PCÉQÅ[ÉÄã@_4êlê¢ë—_â“ì≠,PCÉQÅ[ÉÄã@_3êlê¢ë—_ë“ã@,PCÉQÅ[ÉÄã@_3êlê¢ë—_â“ì≠,PCÉQÅ[ÉÄã@_2êlê¢ë—_ë“ã@,PCÉQÅ[ÉÄã@_2êlê¢ë—_â“ì≠,PCÉQÅ[ÉÄã@_1êlê¢ë—_ë“ã@,PCÉQÅ[ÉÄã@_1êlê¢ë—_â“ì≠,MDÉRÉìÉ|_4êlê¢ë—_ë“ã@,MDÉRÉìÉ|_4êlê¢ë—_íÆéÊ,MDÉRÉìÉ|_3êlê¢ë—_ë“ã@,MDÉRÉìÉ|_3êlê¢ë—_íÆéÊ,MDÉRÉìÉ|_2êlê¢ë—_ë“ã@,MDÉRÉìÉ|_2êlê¢ë—_íÆéÊ,MDÉRÉìÉ|_1êlê¢ë—_ë“ã@,MDÉRÉìÉ|_1êlê¢ë—_íÆéÊ,ÉXÉ^ÉìÉh_4êlê¢ë—_ì_ìî,ÉXÉ^ÉìÉh_3êlê¢ë—_ì_ìî,ÉXÉ^ÉìÉh_2êlê¢ë—_ì_ìî,ÉXÉ^ÉìÉh_1êlê¢ë—_ì_ìî,êÙëÛã@_4êlê¢ë—_êÙëÛ,êÙëÛã@_3êlê¢ë—_êÙëÛ,êÙëÛã@_2êlê¢ë—_êÙëÛ,êÙëÛã@_1êlê¢ë—_êÙëÛ,ÉwÉAÉhÉâÉCÉÑÅ[_4êlê¢ë—_égóp,ÉwÉAÉhÉâÉCÉÑÅ[_3êlê¢ë—_égóp,ÉwÉAÉhÉâÉCÉÑÅ[_2êlê¢ë—_égóp,ÉwÉAÉhÉâÉCÉÑÅ[_1êlê¢ë—_égóp,ï÷ç¿_4êlê¢ë—_ígñ[,ï÷ç¿_3êlê¢ë—_ígñ[,ï÷ç¿_2êlê¢ë—_ígñ[,ï÷ç¿_1êlê¢ë—_ígñ[
45,1,2,21,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,1,1,1,1
46,1,2,22,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,0,0.75,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,1,1,1,1
47,1,2,23,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
48,1,2,24,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,1,1,1,1
49,1,3,1,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
50,1,3,2,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
51,1,3,3,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
52,1,3,4,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
53,1,3,5,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
54,1,3,6,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
55,1,3,7,ïΩì˙,1,1,1,1,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,1,1,1,1
56,1,3,8,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0.33,0.5,0.5,0.5,0.5,1,1,1,1
57,1,3,9,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.67,0.67,0.67,0.67,0,0,0,0,1,1,1,1
58,1,3,10,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
59,1,3,11,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
60,1,3,12,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
61,1,3,13,ïΩì˙,1,1,1,1,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
62,1,3,14,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
63,1,3,15,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
64,1,3,16,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
65,1,3,17,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
66,1,3,18,ïΩì˙,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
67,1,3,19,ïΩì˙,0,0,0,0,0.25,0.25,0.25,0.25,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
68,1,3,20,ïΩì˙,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
69,1,3,21,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,1,1,1,1
70,1,3,22,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,0,0.75,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,1,1,1,1
71,1,3,23,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
72,1,3,24,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,1,1,1,1
73,1,4,1,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
74,1,4,2,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
75,1,4,3,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
76,1,4,4,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
77,1,4,5,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
78,1,4,6,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
79,1,4,7,ïΩì˙,1,1,1,1,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,1,1,1,1
80,1,4,8,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0.33,0.5,0.5,0.5,0.5,1,1,1,1
81,1,4,9,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.67,0.67,0.67,0.67,0,0,0,0,1,1,1,1
82,1,4,10,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
83,1,4,11,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
84,1,4,12,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
85,1,4,13,ïΩì˙,1,1,1,1,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
86,1,4,14,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
87,1,4,15,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
88,1,4,16,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
89,1,4,17,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
90,1,4,18,ïΩì˙,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
91,1,4,19,ïΩì˙,0,0,0,0,0.25,0.25,0.25,0.25,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
92,1,4,20,ïΩì˙,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
93,1,4,21,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,1,1,1,1
94,1,4,22,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,0,0.75,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,1,1,1,1
95,1,4,23,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
96,1,4,24,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,1,1,1,1
97,1,5,1,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
98,1,5,2,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
99,1,5,3,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
100,1,5,4,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
101,1,5,5,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
102,1,5,6,ïΩì˙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
103,1,5,7,ïΩì˙,1,1,1,1,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,1,1,1,1
